t,valid,conf,lat_mm,head_deg,bandas,contraste,larg_mm,vx,wz,odom_vx,odom_vy,odom_wz,volts,servo,f_valid,f_conf,f_lat_mm,f_head_deg,f_curv,f_curv_ok,f_bandas,fl,fr,rl,rr
20.507,1,0.696,12.06,-5.85,5,72.0,19.93,0.0926,-0.0093,0.111,0.037,0.0,11.9,3.97,1,0.873,9.75,-0.08,-0.021,1,5,0.0739,0.1478,0.1478,0.0739
20.514,1,0.696,12.06,-5.85,5,72.0,19.93,0.0926,-0.0093,0.111,0.037,0.0,11.9,3.97,1,0.877,9.75,-0.02,0.018,1,5,0.0739,0.1478,0.1478,0.0739
20.526,1,0.685,12.59,-6.28,5,71.9,19.93,0.0926,-0.0093,0.111,0.037,0.0,11.9,3.97,1,0.877,9.75,-0.02,0.018,1,5,0.0739,0.1478,0.1478,0.0739
20.526,1,0.685,12.59,-6.28,5,71.9,19.93,0.0917,-0.0087,0.111,0.037,0.0,11.9,3.97,1,0.877,9.75,-0.02,0.018,1,5,0.0739,0.1478,0.1478,0.0739
20.548,1,0.685,12.59,-6.28,5,71.9,19.93,0.0917,-0.0087,0.111,0.037,0.0,11.9,3.97,1,0.88,10.5,-0.12,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.549,1,0.685,12.59,-6.28,5,71.9,19.93,0.0819,-0.0074,0.111,0.037,0.0,11.9,3.97,1,0.88,10.5,-0.12,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.549,1,0.685,12.59,-6.28,5,71.9,19.93,0.0819,-0.0074,0.111,0.037,0.0,11.9,3.97,1,0.88,10.5,-0.12,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.566,1,0.685,12.59,-6.28,5,71.9,19.93,0.0819,-0.0067,0.111,0.037,0.0,11.9,3.97,1,0.88,10.5,-0.12,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.584,1,0.685,12.59,-6.28,5,71.9,19.93,0.0819,-0.0067,0.111,0.037,0.0,11.9,3.97,1,0.864,9.75,-0.23,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.586,1,0.685,12.59,-6.28,5,71.9,19.93,0.0819,-0.0061,0.111,0.037,0.0,11.9,3.97,1,0.864,9.75,-0.23,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.592,1,0.719,12.59,1.64,5,68.9,19.93,0.0819,-0.0061,0.111,0.037,0.0,11.9,3.97,1,0.864,9.75,-0.23,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.607,1,0.719,12.59,1.64,5,68.9,19.93,0.0888,-0.1245,0.111,0.037,0.0,11.9,3.97,1,0.864,9.75,-0.23,0.01,1,5,0.0739,0.1478,0.1478,0.0739
20.616,1,0.719,12.59,1.64,5,68.9,19.93,0.0888,-0.1245,0.111,0.037,0.0,11.9,3.97,1,0.882,9.75,-0.34,-0.023,1,5,0.0739,0.1478,0.1478,0.0739
20.626,1,0.719,12.59,1.64,5,68.9,19.93,0.0957,-0.1434,0.111,0.037,0.0,11.9,3.97,1,0.882,9.75,-0.34,-0.023,1,5,0.0739,0.1478,0.1478,0.0739
20.639,1,0.719,12.59,1.64,5,68.9,19.93,0.0957,-0.1434,0.123,0.006,-0.036,11.9,3.97,1,0.882,9.75,-0.34,-0.023,1,5,0.0739,0.1478,0.1478,0.0739
20.64,1,0.719,12.59,1.64,5,68.9,19.93,0.0957,-0.1434,0.123,0.006,-0.036,11.9,3.97,1,0.882,9.75,-0.34,-0.023,1,5,0.1174,0.1174,0.1409,0.1174
20.641,1,0.719,12.59,1.64,5,68.9,19.93,0.0957,-0.1434,0.123,0.006,-0.036,11.9,4.27,1,0.882,9.75,-0.34,-0.023,1,5,0.1174,0.1174,0.1409,0.1174
20.641,1,0.719,12.59,1.64,5,68.9,19.93,0.0957,-0.1434,0.123,0.006,-0.036,11.9,4.27,1,0.882,9.75,-0.34,-0.023,1,5,0.1174,0.1174,0.1409,0.1174
20.646,1,0.719,12.59,1.64,5,68.9,19.93,0.1027,-0.1431,0.123,0.006,-0.036,11.9,4.27,1,0.882,9.75,-0.34,-0.023,1,5,0.1174,0.1174,0.1409,0.1174
20.65,1,0.719,12.59,1.64,5,68.9,19.93,0.1027,-0.1431,0.123,0.006,-0.036,11.9,4.27,1,0.876,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.666,1,0.719,12.59,1.64,5,68.9,19.93,0.1097,-0.1428,0.123,0.006,-0.036,11.9,4.27,1,0.876,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.682,1,0.719,12.59,1.64,5,68.9,19.93,0.1097,-0.1428,0.123,0.006,-0.036,11.9,4.27,1,0.883,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.689,1,0.719,12.59,1.64,5,68.9,19.93,0.1168,-0.1427,0.123,0.006,-0.036,11.9,4.27,1,0.883,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.694,1,0.693,13.63,0.61,5,66.4,19.93,0.1168,-0.1427,0.123,0.006,-0.036,11.9,4.27,1,0.883,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.707,1,0.693,13.63,0.61,5,66.4,19.93,0.1238,-0.1381,0.123,0.006,-0.036,11.9,4.27,1,0.883,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.714,1,0.693,13.63,0.61,5,66.4,19.93,0.1238,-0.1381,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.725,1,0.608,13.63,0.86,4,66.9,19.93,0.1238,-0.1381,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.726,1,0.608,13.63,0.86,4,66.9,19.93,0.1308,-0.1425,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.748,1,0.608,13.63,0.86,4,66.9,19.93,0.1308,-0.1425,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.059,1,5,0.1174,0.1174,0.1409,0.1174
20.749,1,0.608,13.63,0.86,4,66.9,19.93,0.1308,-0.1425,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.749,1,0.608,13.63,0.86,4,66.9,19.93,0.1378,-0.1426,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.76,1,0.661,13.63,-2.47,5,67.5,19.93,0.1378,-0.1426,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.765,1,0.661,13.63,-2.47,5,67.5,19.93,0.126,-0.0796,0.123,0.006,-0.036,11.9,4.27,1,0.884,9.75,-0.4,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.781,1,0.661,13.63,-2.47,5,67.5,19.93,0.126,-0.0796,0.123,0.006,-0.036,11.9,4.27,1,0.886,9.75,-0.41,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.786,1,0.661,13.63,-2.47,5,67.5,19.93,0.1139,-0.0814,0.123,0.006,-0.036,11.9,4.27,1,0.886,9.75,-0.41,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.792,1,0.626,13.63,-3.12,5,67.2,19.93,0.1139,-0.0814,0.123,0.006,-0.036,11.9,4.27,1,0.886,9.75,-0.41,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.808,1,0.626,13.63,-3.12,5,67.2,19.93,0.1019,-0.0696,0.123,0.006,-0.036,11.9,4.27,1,0.886,9.75,-0.41,-0.06,1,5,0.1174,0.1174,0.1409,0.1174
20.815,1,0.626,13.63,-3.12,5,67.2,19.93,0.1019,-0.0696,0.123,0.006,-0.036,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1174,0.1174,0.1409,0.1174
20.826,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0693,0.123,0.006,-0.036,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1174,0.1174,0.1409,0.1174
20.84,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0693,0.111,0.0,-0.225,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1174,0.1174,0.1409,0.1174
20.84,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0693,0.111,0.0,-0.225,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1485,0.0742,0.1485,0.0742
20.842,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0693,0.111,0.0,-0.225,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1485,0.0742,0.1485,0.0742
20.842,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0693,0.111,0.0,-0.225,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1485,0.0742,0.1485,0.0742
20.848,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0691,0.111,0.0,-0.225,11.9,4.27,1,0.885,9.75,-0.37,0.038,1,5,0.1485,0.0742,0.1485,0.0742
20.85,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0691,0.111,0.0,-0.225,11.9,4.27,1,0.885,8.25,-0.62,-0.061,1,5,0.1485,0.0742,0.1485,0.0742
20.866,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0689,0.111,0.0,-0.225,11.9,4.27,1,0.885,8.25,-0.62,-0.061,1,5,0.1485,0.0742,0.1485,0.0742
20.883,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0689,0.111,0.0,-0.225,11.9,4.27,1,0.884,7.5,-0.54,0.01,1,5,0.1485,0.0742,0.1485,0.0742
20.886,1,0.626,13.63,-3.12,5,67.2,19.93,0.1005,-0.0687,0.111,0.0,-0.225,11.9,4.27,1,0.884,7.5,-0.54,0.01,1,5,0.1485,0.0742,0.1485,0.0742
20.891,1,0.629,13.63,-7.54,5,66.2,19.93,0.1005,-0.0687,0.111,0.0,-0.225,11.9,4.27,1,0.884,7.5,-0.54,0.01,1,5,0.1485,0.0742,0.1485,0.0742
20.907,1,0.629,13.63,-7.54,5,66.2,19.93,0.0886,0.0084,0.111,0.0,-0.225,11.9,4.27,1,0.884,7.5,-0.54,0.01,1,5,0.1485,0.0742,0.1485,0.0742
20.916,1,0.629,13.63,-7.54,5,66.2,19.93,0.0886,0.0084,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.75,-0.86,-0.159,1,5,0.1485,0.0742,0.1485,0.0742
20.925,1,0.622,13.63,-9.04,5,65.9,19.93,0.0886,0.0084,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.75,-0.86,-0.159,1,5,0.1485,0.0742,0.1485,0.0742
20.926,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0347,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.75,-0.86,-0.159,1,5,0.1485,0.0742,0.1485,0.0742
20.947,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0348,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.75,-0.86,-0.159,1,5,0.1485,0.0742,0.1485,0.0742
20.948,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0348,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.75,-0.86,-0.159,1,5,0.1485,0.0742,0.1485,0.0742
20.948,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0348,0.111,0.0,-0.225,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1485,0.0742,0.1485,0.0742
20.966,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0349,0.111,0.0,-0.225,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1485,0.0742,0.1485,0.0742
20.985,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0349,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.0,-0.65,-0.011,1,5,0.1485,0.0742,0.1485,0.0742
20.987,1,0.622,13.63,-9.04,5,65.9,19.93,0.0921,0.0349,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.0,-0.65,-0.011,1,5,0.1485,0.0742,0.1485,0.0742
20.991,1,0.636,13.63,-3.64,5,64.6,19.93,0.0921,0.0349,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.0,-0.65,-0.011,1,5,0.1485,0.0742,0.1485,0.0742
21.007,1,0.636,13.63,-3.64,5,64.6,19.93,0.0854,-0.0593,0.111,0.0,-0.225,11.9,4.27,1,0.885,6.0,-0.65,-0.011,1,5,0.1485,0.0742,0.1485,0.0742
21.014,1,0.636,13.63,-3.64,5,64.6,19.93,0.0854,-0.0593,0.111,0.0,-0.225,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1485,0.0742,0.1485,0.0742
21.025,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.225,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1485,0.0742,0.1485,0.0742
21.027,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.225,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1485,0.0742,0.1485,0.0742
21.039,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.224,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1485,0.0742,0.1485,0.0742
21.04,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.224,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1478,0.0739,0.1478,0.0739
21.041,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.224,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1478,0.0739,0.1478,0.0739
21.041,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.224,11.9,4.27,1,0.884,6.0,-0.75,0.01,1,5,0.1478,0.0739,0.1478,0.0739
21.048,1,0.642,13.9,-2.35,5,65.5,19.93,0.0854,-0.0593,0.111,0.0,-0.224,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1478,0.0739,0.1478,0.0739
21.048,1,0.642,13.9,-2.35,5,65.5,19.93,0.0827,-0.085,0.111,0.0,-0.224,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1478,0.0739,0.1478,0.0739
21.059,1,0.638,14.16,-2.71,5,65.7,19.93,0.0827,-0.085,0.111,0.0,-0.224,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1478,0.0739,0.1478,0.0739
21.065,1,0.638,14.16,-2.71,5,65.7,19.93,0.0742,-0.0819,0.111,0.0,-0.224,11.9,4.27,1,0.88,6.75,-0.83,-0.061,1,5,0.1478,0.0739,0.1478,0.0739
21.082,1,0.638,14.16,-2.71,5,65.7,19.93,0.0742,-0.0819,0.111,0.0,-0.224,11.9,4.27,1,0.878,6.75,-0.79,0.04,1,5,0.1478,0.0739,0.1478,0.0739
21.086,1,0.638,14.16,-2.71,5,65.7,19.93,0.0742,-0.0816,0.111,0.0,-0.224,11.9,4.27,1,0.878,6.75,-0.79,0.04,1,5,0.1478,0.0739,0.1478,0.0739
21.092,1,0.678,14.16,0.0,5,67.2,19.93,0.0742,-0.0816,0.111,0.0,-0.224,11.9,4.27,1,0.878,6.75,-0.79,0.04,1,5,0.1478,0.0739,0.1478,0.0739
21.108,1,0.678,14.16,0.0,5,67.2,19.93,0.0811,-0.1285,0.111,0.0,-0.224,11.9,4.27,1,0.878,6.75,-0.79,0.04,1,5,0.1478,0.0739,0.1478,0.0739
21.114,1,0.678,14.16,0.0,5,67.2,19.93,0.0811,-0.1285,0.111,0.0,-0.224,11.9,4.27,1,0.896,6.0,-1.22,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.125,1,0.607,14.16,0.3,4,67.5,19.93,0.0811,-0.1285,0.111,0.0,-0.224,11.9,4.27,1,0.896,6.0,-1.22,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.126,1,0.607,14.16,0.3,4,67.5,19.93,0.0881,-0.1283,0.111,0.0,-0.224,11.9,4.27,1,0.896,6.0,-1.22,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.148,1,0.607,14.16,0.3,4,67.5,19.93,0.0881,-0.1283,0.111,0.0,-0.224,11.9,4.27,1,0.874,5.25,-1.04,-0.06,1,5,0.1478,0.0739,0.1478,0.0739
21.149,1,0.607,14.16,0.3,4,67.5,19.93,0.0951,-0.1334,0.111,0.0,-0.224,11.9,4.27,1,0.874,5.25,-1.04,-0.06,1,5,0.1478,0.0739,0.1478,0.0739
21.149,1,0.607,14.16,0.3,4,67.5,19.93,0.0951,-0.1334,0.111,0.0,-0.224,11.9,4.27,1,0.874,5.25,-1.04,-0.06,1,5,0.1478,0.0739,0.1478,0.0739
21.166,1,0.607,14.16,0.3,4,67.5,19.93,0.1021,-0.1333,0.111,0.0,-0.224,11.9,4.27,1,0.874,5.25,-1.04,-0.06,1,5,0.1478,0.0739,0.1478,0.0739
21.184,1,0.607,14.16,0.3,4,67.5,19.93,0.1021,-0.1333,0.111,0.0,-0.224,11.9,4.27,1,0.892,4.5,-1.44,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.186,1,0.607,14.16,0.3,4,67.5,19.93,0.1091,-0.1331,0.111,0.0,-0.224,11.9,4.27,1,0.892,4.5,-1.44,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.191,1,0.647,14.16,-4.45,5,67.5,19.93,0.1091,-0.1331,0.111,0.0,-0.224,11.9,4.27,1,0.892,4.5,-1.44,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.207,1,0.647,14.16,-4.45,5,67.5,19.93,0.1161,-0.0502,0.111,0.0,-0.224,11.9,4.27,1,0.892,4.5,-1.44,-0.108,1,5,0.1478,0.0739,0.1478,0.0739
21.213,1,0.647,14.16,-4.45,5,67.5,19.93,0.1161,-0.0502,0.111,0.0,-0.224,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.1478,0.0739,0.1478,0.0739
21.225,1,0.596,13.9,-0.63,4,67.2,19.93,0.1161,-0.0502,0.111,0.0,-0.224,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.1478,0.0739,0.1478,0.0739
21.226,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.111,0.0,-0.224,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.1478,0.0739,0.1478,0.0739
21.239,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.092,0.018,-0.112,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.1478,0.0739,0.1478,0.0739
21.24,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.092,0.018,-0.112,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.1478,0.0739,0.1478,0.0739
21.242,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.092,0.018,-0.112,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.0738,0.0738,0.1476,0.0738
21.242,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.092,0.018,-0.112,11.9,4.27,1,0.88,3.75,-1.29,-0.158,1,5,0.0738,0.0738,0.1476,0.0738
21.248,1,0.596,13.9,-0.63,4,67.2,19.93,0.1231,-0.1131,0.092,0.018,-0.112,11.9,4.27,1,0.887,3.0,-1.64,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.248,1,0.596,13.9,-0.63,4,67.2,19.93,0.1301,-0.1126,0.092,0.018,-0.112,11.9,4.27,1,0.887,3.0,-1.64,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.266,1,0.596,13.9,-0.63,4,67.2,19.93,0.137,-0.1121,0.092,0.018,-0.112,11.9,4.27,1,0.887,3.0,-1.64,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.284,1,0.596,13.9,-0.63,4,67.2,19.93,0.137,-0.1121,0.092,0.018,-0.112,11.9,4.27,1,0.871,2.25,-1.44,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.286,1,0.596,13.9,-0.63,4,67.2,19.93,0.1441,-0.1116,0.092,0.018,-0.112,11.9,4.27,1,0.871,2.25,-1.44,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.291,1,0.563,13.63,-6.18,4,67.4,19.93,0.1441,-0.1116,0.092,0.018,-0.112,11.9,4.27,1,0.871,2.25,-1.44,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.307,1,0.563,13.63,-6.18,4,67.4,19.93,0.1321,-0.0028,0.092,0.018,-0.112,11.9,4.27,1,0.871,2.25,-1.44,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.313,1,0.563,13.63,-6.18,4,67.4,19.93,0.1321,-0.0028,0.092,0.018,-0.112,11.9,4.27,1,0.89,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.325,1,0.54,15.73,-14.33,5,67.4,19.93,0.1321,-0.0028,0.092,0.018,-0.112,11.9,4.27,1,0.89,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.326,1,0.54,15.73,-14.33,5,67.4,19.93,0.1199,0.1024,0.092,0.018,-0.112,11.9,4.27,1,0.89,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.346,1,0.54,15.73,-14.33,5,67.4,19.93,0.1199,0.1024,0.092,0.018,-0.112,11.9,4.27,1,0.887,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.347,1,0.54,15.73,-14.33,5,67.4,19.93,0.1081,0.1033,0.092,0.018,-0.112,11.9,4.27,1,0.887,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.366,1,0.54,15.73,-14.33,5,67.4,19.93,0.0962,0.1043,0.092,0.018,-0.112,11.9,4.27,1,0.887,1.5,-1.85,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.385,1,0.54,15.73,-14.33,5,67.4,19.93,0.0962,0.1043,0.092,0.018,-0.112,11.9,4.27,1,0.888,0.0,-1.78,-0.06,1,5,0.0738,0.0738,0.1476,0.0738
21.386,1,0.54,15.73,-14.33,5,67.4,19.93,0.0891,0.1052,0.092,0.018,-0.112,11.9,4.27,1,0.888,0.0,-1.78,-0.06,1,5,0.0738,0.0738,0.1476,0.0738
21.391,1,0.661,13.11,-10.42,5,70.2,19.93,0.0891,0.1052,0.092,0.018,-0.112,11.9,4.27,1,0.888,0.0,-1.78,-0.06,1,5,0.0738,0.0738,0.1476,0.0738
21.407,1,0.661,13.11,-10.42,5,70.2,19.93,0.0771,0.0705,0.092,0.018,-0.112,11.9,4.27,1,0.888,0.0,-1.78,-0.06,1,5,0.0738,0.0738,0.1476,0.0738
21.415,1,0.661,13.11,-10.42,5,70.2,19.93,0.0771,0.0705,0.092,0.018,-0.112,11.9,4.27,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.426,1,0.65,13.11,-10.28,5,70.9,19.93,0.0771,0.0705,0.092,0.018,-0.112,11.9,4.27,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.426,1,0.65,13.11,-10.28,5,70.9,19.93,0.0747,0.0692,0.092,0.018,-0.112,11.9,4.27,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.44,1,0.65,13.11,-10.28,5,70.9,19.93,0.0747,0.0692,0.092,0.018,-0.112,11.9,3.95,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.44,1,0.65,13.11,-10.28,5,70.9,19.93,0.0747,0.0692,0.092,0.018,-0.112,11.9,3.95,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.44,1,0.65,13.11,-10.28,5,70.9,19.93,0.0747,0.0692,0.092,0.018,-0.112,11.9,3.95,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.44,1,0.65,13.11,-10.28,5,70.9,19.93,0.0747,0.0692,0.092,0.018,-0.112,11.9,3.95,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.446,1,0.65,13.11,-10.28,5,70.9,19.93,0.07,0.0657,0.092,0.018,-0.112,11.9,3.95,1,0.883,0.0,-2.07,-0.108,1,5,0.0738,0.0738,0.1476,0.0738
21.449,1,0.65,13.11,-10.28,5,70.9,19.93,0.07,0.0657,0.092,0.018,-0.112,11.9,3.95,1,0.881,-0.75,-1.86,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.466,1,0.65,13.11,-10.28,5,70.9,19.93,0.07,0.0648,0.092,0.018,-0.112,11.9,3.95,1,0.881,-0.75,-1.86,-0.122,1,5,0.0738,0.0738,0.1476,0.0738
21.484,1,0.65,13.11,-10.28,5,70.9,19.93,0.07,0.0648,0.092,0.018,-0.112,11.9,3.95,1,0.881,-1.5,-1.7,-0.013,1,5,0.0738,0.0738,0.1476,0.0738
21.486,1,0.65,13.11,-10.28,5,70.9,19.93,0.07,0.0642,0.092,0.018,-0.112,11.9,3.95,1,0.881,-1.5,-1.7,-0.013,1,5,0.0738,0.0738,0.1476,0.0738
21.491,1,0.668,13.11,-5.85,5,70.3,19.93,0.07,0.0642,0.092,0.018,-0.112,11.9,3.95,1,0.881,-1.5,-1.7,-0.013,1,5,0.0738,0.0738,0.1476,0.0738
21.507,1,0.668,13.11,-5.85,5,70.3,19.93,0.077,-0.0138,0.092,0.018,-0.112,11.9,3.95,1,0.881,-1.5,-1.7,-0.013,1,5,0.0738,0.0738,0.1476,0.0738
21.513,1,0.668,13.11,-5.85,5,70.3,19.93,0.077,-0.0138,0.092,0.018,-0.112,11.9,3.95,1,0.882,-1.5,-1.67,-0.074,1,5,0.0738,0.0738,0.1476,0.0738
21.526,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0142,0.092,0.018,-0.112,11.9,3.95,1,0.882,-1.5,-1.67,-0.074,1,5,0.0738,0.0738,0.1476,0.0738
21.547,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0142,0.092,0.018,-0.112,11.9,3.95,1,0.882,-1.5,-1.67,-0.074,1,5,0.0738,0.0738,0.1476,0.0738
21.547,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0145,0.092,0.018,-0.112,11.9,3.95,1,0.882,-1.5,-1.67,-0.074,1,5,0.0738,0.0738,0.1476,0.0738
21.549,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0145,0.092,0.018,-0.112,11.9,3.95,1,0.88,-1.5,-1.88,-0.083,1,5,0.0738,0.0738,0.1476,0.0738
21.566,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0148,0.092,0.018,-0.112,11.9,3.95,1,0.88,-1.5,-1.88,-0.083,1,5,0.0738,0.0738,0.1476,0.0738
21.583,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.0148,0.092,0.018,-0.112,11.9,3.95,1,0.873,-1.5,-2.07,-0.249,1,5,0.0738,0.0738,0.1476,0.0738
21.586,1,0.668,13.11,-5.85,5,70.3,19.93,0.0772,-0.015,0.092,0.018,-0.112,11.9,3.95,1,0.873,-1.5,-2.07,-0.249,1,5,0.0738,0.0738,0.1476,0.0738
